"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"L22219UP1973PLC003659","9-01-1973","NATIONAL WIND POWER CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","133,842,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","VEHALNAMEERUT ROAD MUZAFFARNAGAR UTTAR PRADESH Uttar Pradesh INDIA 251003","Indian Non-Government Company"
"L22219UP1975PLC004105","15-04-1975","PREMIER PIPES LIMITED.","ACTIVE","Public","Company Limited by Shares","40,000,000.00","35,500,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SOM BIZ-NESS XQURE, 4TH FLOOR, 1, THE MALL KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L22219UP1975PLC004147","18-07-1975","JAGRAN PRAKASHAN LIMITED","ACTIVE","Public","Company Limited by Shares","750,000,000.00","653,823,658.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","JAGRAN BUILDING 2 SARVODAYA NAGAR KANPUR Uttar Pradesh INDIA 208005","Indian Non-Government Company"
"L24100UP2007PLC032909","23-02-2007","JUBILANT INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","118,494,040.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","BHARTIAGRAM GAJRAULA Uttar Pradesh INDIA 244223","Indian Non-Government Company"
"L24104UP1985PLC007521","8-11-1985","K P J CONCAST LIMITED","ACTIVE","Public","Company Limited by Shares","15,000,000.00","14,813,040.00","Uttar Pradesh","RoC-Kanpur",NA,"128/339 K- BLOCK IST FLOORKIDWAI NAGAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208011","Indian Non-Government Company"
"L24111UP1983PLC006300","28-10-1983","INDO GULF CORPORATION LIMITED","AMALGAMATED","Public","Company Limited by Shares","300,000,000.00","3,061,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","POST JAGDISHPURINDUSTRIAL AREA SULTANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L24111UP1988PLC010315","22-12-1988","ANOD PLASMA SPRAY LIMITED","ACTIVE","Public","Company Limited by Shares","45,000,000.00","31,492,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","E-20 PANKI INDUSTRIALAREA SITE-1 KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208022","Indian Non-Government Company"
"L24111UP1992PLC014240","30-03-1992","RAYMED LABS LIMTED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","42,735,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","GREENLAND INDUSTRIAL COMPLEXDEHRADUN ROAD SAHARANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L24112UP1987PLC021518","5-06-1987","VIBROS ORGANICS LIMITED","ACTIVE","Public","Company Limited by Shares","60,000,000.00","54,121,995.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","B-159, Sector-63 Noida Uttar Pradesh INDIA 201307","Indian Non-Government Company"
"L24112UP1992PLC014478","22-06-1992","DHAMPURE SPECIALITY SUGARS LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","71,612,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGETEH PALLAWALA TEHSIL DHAMPUR BIJNOR UTTAR PRADESH Uttar Pradesh INDIA 246761","Indian Non-Government Company"
"L24116UP1978PLC004624","21-06-1978","JUBILANT LIFE SCIENCES LIMITED","ACTIVE","Public","Company Limited by Shares","655,000,000.00","159,281,139.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","BHARTIAGRAM GAJRAULAJYOTIBA PHOOLAY NAGAR U P Uttar Pradesh INDIA 244223","Indian Non-Government Company"
"L24117UP2000PLC032010","20-10-2000","GENUS PRIME INFRA LIMITED","ACTIVE","Public","Company Limited by Shares","90,000,000.00","38,147,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","9TH K.M.JANSATH ROAD, MUZAFFARNAGAR UP Uttar Pradesh INDIA 251001","Indian Non-Government Company"
"L24118UP1993PLC015894","9-11-1993","VIJAYSHREE CHEMICALS INDIA LIMITED","UNDER LIQUIDATION","Public","Company Limited by Shares","1,400,000.00","1,394,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","SHYAM MAHALVISHRAM BAZAR MATHURA UTTAR PRADESH Uttar Pradesh INDIA 281001","Indian Non-Government Company"
"L24119UP1964PLC003004","1-06-1964","J R ORGANICS LIMITED","ACTIVE","Public","Company Limited by Shares","260,000,000.00","244,998,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","SOMAIYA NAGARDEVA ROAD BARABANKI UTTAR PRADESH Uttar Pradesh INDIA 225123","Indian Non-Government Company"
"L24121UP1978PLC008027","15-04-1978","JAIPRAKASH ENTERPRISES LIMITED","AMALGAMATED","Public","Company Limited by Shares","300,000,000.00","267,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","SECTOR 128 NOIDA Uttar Pradesh Uttar Pradesh INDIA 201304","Indian Non-Government Company"
"L24121UP1986PLC008348","12-11-1986","MAHADEO FERTILIZERS LIMITED","DORMANT","Public","Company Limited by Shares","100,000,000.00","35,150,830.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO A 1 UPSIDC INDUSTRIALAREA MALWAN FATEHPUR UTTAR PRADESH Uttar Pradesh INDIA 212664","Indian Non-Government Company"
"L24123UP1984PLC014111","27-11-1984","CONTINENTAL CHEMICALS LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","9,945,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","A-7SECTOR-7 NOIDA GAUTAMBUDH NAGAR UTTAR PRADESH Uttar Pradesh INDIA 201301","Indian Non-Government Company"
"L24132UP1990PLC012391","16-10-1990","HINDUSTAN BIO-TECH- LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","22,283,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","15 UPSIDC INDUSTRIAL AREASIKANDRABAD BULANDSHAHR UTTAR PRADESH Uttar Pradesh INDIA 203205","Indian Non-Government Company"
"L24139UP1975PLC006158","17-01-1975","KAILASH STRUCTURALS LIMITED.","ACTIVE","Public","Company Limited by Shares","70,000,000.00","37,150,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","KG-94,KAVI NAGAR GHAZIABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L24231UP1936PLC000740","29-06-1936","SIMBHAOLI SUGARS LIMITED","ACTIVE","Public","Company Limited by Shares","750,000,000.00","602,288,100.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","SIMBHAOLI HAPUR GHAZIABAD Uttar Pradesh INDIA 245207","Indian Non-Government Company"
"L24231UP1978PLC004583","23-03-1978","ADVANCE STEEL TUBES LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","7,400,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","45/3 INDUSTRIAL AREASITE IV SAHIBA BAD GHAZIABAD UTTAR PRADESH Uttar Pradesh INDIA 201020","Indian Non-Government Company"
"L24231UP1979PLC004837","28-09-1979","COMMERCIAL ENGINEERS & BODY BUILDERS CO LIMITED","ACTIVE","Public","Company Limited by Shares","750,500,000.00","559,429,640.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","84/105-A G T ROAD KANPUR MAHANAGAR KANPUR Uttar Pradesh INDIA 208003","Indian Non-Government Company"
"L24231UP1980PLC004910","14-01-1980","SUPERHOUSE LIMITED","ACTIVE","Public","Company Limited by Shares","300,000,000.00","114,197,718.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","150 FEET ROADJAJMAU KANPUR UTTAR PRDESH Uttar Pradesh INDIA 208010","Indian Non-Government Company"
"L24231UP1981PLC005294","5-05-1981","YASH PAPERS LIMITED","ACTIVE","Public","Company Limited by Shares","600,000,000.00","277,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","47/81 HATIA BAZAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L24231UP1981PLC005400","24-08-1981","PERK PHARMACEUTICLS LIMITED","ACTIVE","Public","Company Limited by Shares","80,000,000.00","63,839,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","A-7 INDUSTRIAL ESTATE PARTAPUR MEERUT UTTAR PRADESH Uttar Pradesh INDIA 250103","Indian Non-Government Company"
"L24231UP1985PLC006999","4-02-1985","SANDHYA MERCANTILE COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","10,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","51/27 NAYA GANJSOMANI BHAWAN KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L24231UP1986PLC008312","23-10-1986","EUROPEAN SOFTWAREALLIANCES LIMITED","DORMANT","Public","Company Limited by Shares","90,000,000.00","90,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","F/10 IST FLOOR 63/2CITIU CENTER KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L24231UP1989PLC010832","8-06-1989","GREEN FIELD CARPORATION LIMITED","DORMANT","Public","Company Limited by Shares","60,000,000.00","50,035,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","MEERUT ROAD MAWANA OPPOSITE RELIANCE PETROL PUMP MAWANA Uttar Pradesh INDIA 250401","Indian Non-Government Company"
"L24231UP2000PLC034918","20-10-2000","GULSHAN POLYOLS LIMITED","ACTIVE","Public","Company Limited by Shares","372,500,000.00","146,917,020.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","9th KM Jansath Road Muzaffarnagar Uttar Pradesh INDIA 251001","Indian Non-Government Company"
"L24232UP1989GOI010542","10-03-1989","BHARAT IMMUNOLOGICALS AND BIOLOGICALS CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","510,000,000.00","431,800,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","VILLAAGE CHOLAPS-KOTOALI DEHAT BULANDSAHAR UTTAR PRADESH Uttar Pradesh INDIA 203203","Union Government Company"
"L24233UP1994PLC016444","10-05-1994","PROTO DEVELOPERS AND TECHNOLOGIES LIMITED","ACTIVE","Public","Company Limited by Shares","400,000,000.00","395,331,950.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","127/1/29, W-1 SAKET NAGAR, KANPUR NAGAR KANPUR Uttar Pradesh INDIA 208025","Indian Non-Government Company"
"L24241UP1981PLC005282","24-04-1981","KHANDELWAL EXTRACTIONS LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","13,001,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","51/47NAYA GANJ KANPUR U P Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L24241UP1986PLC008344","10-11-1986","PEE CEE COSMA SOPE LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","53,794,900.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","G-10/8 PADAM-DEEPSANJAY-PLACE AGRA UTTAR PRADESH Uttar Pradesh INDIA 282002","Indian Non-Government Company"
"L24243UP1989PLC010950","13-07-1989","STANDARD SURFACTANTS LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","71,476,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","8/15ARYA NAGAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208002","Indian Non-Government Company"
"L24294UP1982PLC005820","21-10-1982","INDIA POLYFIBRES LIMITED","AMALGAMATED","Public","Company Limited by Shares","850,000.00","728,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","DEWA ROADSOMAIYA NAGAR BARABANKI U P Uttar Pradesh INDIA 225123","Indian Non-Government Company"
"L24295UP1981PLC005308","22-05-1981","SYNTHETIC MARBLE AND RESIN LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","19,021,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","63/2 THE MALL4TH FLOOR CITY CENTRE KANPUR U P Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L25111UP1972GOI003599","7-09-1972","SCOOTERS INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","750,000,000.00","534,822,550.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","POST BOX NO 23 GPOSAROJINI NAGAR LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA 226008","Union Government Company"
"L25111UP1983PLC006231","27-08-1983","DEWAN TYRES LIMITED","ACTIVE","Public","Company Limited by Shares","600,000,000.00","74,925,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","BY PASS ROAD PARTAPUR MEERUT Uttar Pradesh INDIA 250103","Indian Non-Government Company"
"L25199UP1971PLC003392","27-02-1971","MODI RUBBER LIMITED","ACTIVE","Public","Company Limited by Shares","520,000,000.00","250,405,320.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","MODI NAGARMODI NAGAR MODI NAGAR UTTAR PRADESH Uttar Pradesh INDIA 201204","Indian Non-Government Company"
"L25199UP1984PLC006627","9-07-1984","DEWAN RUBBER INDUSTRIES LIMITED","DORMANT","Public","Company Limited by Shares","250,000,000.00","207,102,610.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","P B No 143 Rithani Delhi Meerut Road MEERUT UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L25201UP1992PLC018150","20-04-1992","SUDEV INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","35,007,370.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","A.74/1&2 UPSIDC INDUSTRIALAREA. SIKANDRABAD BULANSHAHAR Uttar Pradesh INDIA","Indian Non-Government Company"
"L25209UP1970PLC003320","21-03-1970","SWADESHI POLYTEX LTD","ACTIVE","Public","Company Limited by Shares","250,000,000.00","39,000,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","NEW KAVI NAGAR INDUSTRIAL AREA GHAZIABAD Uttar Pradesh INDIA 201002","Indian Non-Government Company"
"L25209UP1971PLC003444","26-07-1971","KANPUR PLASTIPACK LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","99,592,470.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","D 19-20 PANKIINDUSTRIAL AREA KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208022","Indian Non-Government Company"
"L26101UP1971PLC003491","15-12-1971","TRIVENI GLASS LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","126,194,340.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","1, KANPUR ROAD, ALLAHABAD-2 ALLAHABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"L26101UP1988PLC009461","21-03-1988","BAWA SHEET GLASS LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","19,764,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","84/54, G. T. ROAD JARIB CHOWKI KANPUR Uttar Pradesh INDIA 208003","Indian Non-Government Company"
"L26102UP1965PLC003092","27-09-1965","INDIAN GLASS AND ELECTRICALS LIMITED","DORMANT","Public","Company Limited by Shares","20,000,000.00","10,010,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","128/5,K Block Kidwai Nagar KANPUR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L26102UP2000PLC025711","23-10-2000","BINDHYWASNI GLASSWARE LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,490,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","63/2 THE MALL CITY CENTRE 4TH FLOOR KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L26924UP1985PLC007595","20-12-1985","KAJARIA CERAMICS LIMITED","ACTIVE","Public","Company Limited by Shares","350,000,000.00","158,938,000.00","Uttar Pradesh","RoC-Kanpur",NA,"A-27 to 30 Industrial Area Sikandrabad Uttar Pradesh INDIA 203205","Indian Non-Government Company"
"L26933UP1984PLC006835","16-11-1984","SAHAS CEMENTS LIMITED","DORMANT","Public","Company Limited by Shares","60,000,000.00","52,967,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","MEERUT ROADMAWANA MEERUT UTTAR PRADESH Uttar Pradesh INDIA 250401","Indian Non-Government Company"
"L26941UP1983PLC027278","21-07-1983","RADICO KHAITAN LIMITED","ACTIVE","Public","Company Limited by Shares","940,000,000.00","266,077,530.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","BAREILLY ROAD RAMPUR UTTAR PRADESH Uttar Pradesh INDIA 244901","Indian Non-Government Company"
"L26942UP1973PLC003743","18-07-1973","U P ASBESTOS LIMITED","ACTIVE","Public","Company Limited by Shares","152,500,000.00","91,171,305.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","PO MOHANLALGANJLUCKNOW LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA 227305","Indian Non-Government Company"
"L26960UP1991PLC013770","2-12-1991","RATHI GRAPHIC TECHNOLOGIES LIMITED","ACTIVE","Public","Company Limited by Shares","300,000,000.00","164,390,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","D-12 A, SECTOR - 9, NEW VIJAY NAGAR GHAZIABAD Uttar Pradesh INDIA 201009","Indian Non-Government Company"
"L27101UP1985PLC007436","4-10-1985","ELLORA TRADERS LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","29,917,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","16/95THE MALL KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"L27101UP1996PLC020636","6-09-1996","OCEANIC MAGNETICS LIMIITED","ACTIVE","Public","Company Limited by Shares","66,000,000.00","64,426,500.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","MOHALLA MOHAN, GALI KARARI WALI KASGANJ Uttar Pradesh INDIA 207123","Indian Non-Government Company"
"L27102UP1996PLC020345","19-07-1996","JINDAL SPECIAL STEELS LIMITED","DORMANT","Public","Company Limited by Shares","7,500,000.00","7,350,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","19TH K.M. Hapur Bulandshar Road Post gulati BULANDSHAHAR BULANDSHAHAR Uttar Pradesh INDIA","Indian Non-Government Company"
"L27104UP1984PLC023979","31-10-1984","JINDAL SAW LIMITED","ACTIVE","Public","Company Limited by Shares","2,000,000,000.00","552,453,542.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","A-1,UPSIDC INDUSTRIAL AREA,NANDGAON ROAD KOSI KALAN, MATHURA UP Uttar Pradesh INDIA 281403","Indian Non-Government Company"
"L27104UP1985PLC007518","8-11-1985","BPL DISPLAY DEVICES LIMITED","UNDER LIQUIDATION","Public","Company Limited by Shares","1,000,000,000.00","999,989,000.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","A-41 42 AND 42/1 SITE IVINDL AREA SAHIBABAD DISTT GHAZIABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"L27104UP1985PLC007556","4-12-1985","RAMA PAPER MILLS LIMITED","ACTIVE","Public","Company Limited by Shares","320,000,000.00","196,647,330.00","Uttar Pradesh","RoC-Kanpur","Manufacturing (Metals & Chemicals, and products thereof)","NAJIBABAD ROADKIRATPUR DISTRICT BIJNOR UTTAR PRADESH Uttar Pradesh INDIA 246731","Indian Non-Government Company"
