"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U01122UR2000PTC025017","4-01-2000","H.D.SEEDS FARM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,209,800.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","DORHABAJPUR BAJPUR UTTARANCHAL Uttarakhand INDIA 262401","Indian Non-Government Company"
"U01122UR2003PTC027700","14-07-2003","JUN AGROTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","28/1 TEG BAHADUR ROAD-III DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U01122UR2004PTC028802","1-07-2004","CAROL AGROMAC SYSTEMS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","F-1 F-2 PHASE IST PART-IIPREET VIHAR RAMPUR ROAD RUDRAPUR UDHAM SINGH NAGAR Uttarakhand INDIA","Indian Non-Government Company"
"U01122UR2004PTC029131","4-10-2004","INDO DUTCH HORTICULTURE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","VILLAGE PANDEY CHOREP O CHANFI NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U01122UR2006PTC031417","23-02-2006","LAKE FLOWERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","A1\2 UPSIDC INDUSTRIAL AREABHIMTAL NAINITAL UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01122UR2007PTC032481","1-10-2007","HILL HERITAGE HOSPITALITY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","380,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","C/O SH. HARI DUTT SUYAL MOHALLA PAMPAPURI, RAM NAGAR Uttarakhand INDIA 244715","Indian Non-Government Company"
"U01130UR1996PLC020763","27-09-1996","SUNFIX AGRO INDIA LIMITED","STRIKE OFF","Public","Company Limited by Shares","100,000.00","14,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","D-9 UPSIDC INDUSTRAL AREA BAHADRABAD HARDWAR HARDWAR Uttarakhand INDIA","Indian Non-Government Company"
"U01130UR2005PTC030170","13-06-2005","KURMANCHAL ORGANIC VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,292,500.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","DINA LODGE COMPOUND MALLITALNAINITAL NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U01131UR1984PTC006713","4-09-1984","GOYAL SEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","13,600,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","BHONABIRANA ROAD BAZPUR UTTARANCHAL Uttarakhand INDIA 262401","Indian Non-Government Company"
"U01131UR1988PTC010214","17-11-1988","FRIENDS SEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","NAIABADI JASPUR UTTARANCHAL Uttarakhand INDIA 244712","Indian Non-Government Company"
"U01131UR1988PTC010338","30-12-1988","HANS SEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","RAM NAGAR ROADKASHIPUR KASHIPUR UTTRANCHAL Uttarakhand INDIA 244713","Indian Non-Government Company"
"U01131UR1998PLC023658","7-07-1998","ARYAVART HORTITEK LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,500,000.00","7,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","RANIKHET ROAD, LAKANPUR RAM NAGAR DISTT. NAINITAL UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01131UR2014PTC001185","17-07-2014","DKP AGRO DEVELOPMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","1, SELAQUI DEHRADUN Uttarakhand INDIA 248011","Indian Non-Government Company"
"U01132UR1993PLC015373","14-05-1993","THE SHIVALIK TEA PLANTATION LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","800","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","BALASAURKOTDWARA PAURI GARHWAL UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01132UR1996PLC020361","24-07-1996","GEM FORESTS (INDIA) LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","SHOP NO.7,VINAYAK HOTELBHEL,MORE, HARIDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01132UR1997PLC022718","15-10-1997","UJJAWAL GREEN FORESTRY LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","225,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","D-2B/II ADAARSH NAGAR GOLGURDEARA,RAILWAY ROAD JWALAPUR HARDWAR Uttarakhand INDIA","Indian Non-Government Company"
"U01132UR1997PLC022747","23-10-1997","GREEN VALLY TREE MAGNUM LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","AGM 169 GALLA MANDIRUDRAPUR UDHAM SINGH NAGAR Uttarakhand INDIA","Indian Non-Government Company"
"U01132UR1997PTC022432","6-08-1997","HARMONY TREE GOLD PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","102,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","19-RAJPUR ROAD HOTELKWALITY COMPLEX DEHRADUN UTTRANCHAL Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01132UR2002PTC026718","5-06-2002","GOKANESHWAR INDIA FOODS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","UTTARANCHAL VIHARMALLI BAMMORI HALDWANI UTTARANCHAL Uttarakhand INDIA 263139","Indian Non-Government Company"
"U01133UR1997PLC022286","10-07-1997","TIRUPATI FORESTS (INDIA) LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,500,000.00","700","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","81,MANI RAM ROAD RISHIKESH DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1992PLC014898","17-11-1992","JAWAAN FARM AND LEASIN LIMITED","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00","1,566,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","5/27 TILSK COMPLEX TILAK ROADDEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1994PTC017290","15-12-1994","CEE KAY GARDEN'S PRODUCT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","97RAJPUR ROAD DEHRADUN UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1996PLC019787","11-04-1996","HARKOTA PLANTATIONS LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","COLONEL WARD SHESH MAHALKATHGODAM NAINITAL NAINITAL Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1996PLC021054","26-11-1996","GARIMA AGRO FORESTRIES LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","21,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","GARIMA HOUSE RATNIUA APARTMENTMUSSOORIE CLUB HOTEL MUSSOORIE DEHRADUN DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1996PTC019492","19-02-1996","DEEPAKSHI AGROTECK PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","10,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","F-3 SHYAM NAGAR COLONYJWALAPUR HARDWAR UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01134UR1999PTC024356","15-04-1999","SUPA BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","252,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","20-A VERNON COTAGETALLITAL NAINITAL UTTARANCHAL Uttarakhand INDIA 263002","Indian Non-Government Company"
"U01135UR1993PLC015288","12-04-1993","ASHTAVAKRA AGRO FISHERIES LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","700","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","777-G BOMBAY BAZARMEERUT MEERUT UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U01135UR1996PLC019724","2-04-1996","SURVODAYA FORESTS INDIA LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","40,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","RUDRA VIHAR COLONYRUDRAPUR RUDRAPUR RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01135UR1999PTC024738","7-09-1999","KUMAUN PANTNAGAR SEEDS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00","410,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","MAIN CHAURAHA KASHIPUR ( U.S.NAGAR) UTTRANCHAL Uttarakhand INDIA 244713","Indian Non-Government Company"
"U01135UR1999PTC024801","1-10-1999","MATHUR SEEDS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,500,000.00","2,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","26-ANAVIN MANDI STHAL KASHIPUR UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01135UR1999PTC024871","28-10-1999","NAKSHI SEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,458,600.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","IDGAH ROADJASPUR JASPUR UTTRANCHAL Uttarakhand INDIA 244712","Indian Non-Government Company"
"U01135UR2005PLC031059","4-12-2005","BHARATIYA BEEJ NIGAM LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","10,500,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","KHASRA NO 386-a ,VILLAGE BAGWALA P.O. DANPUR , DISTT. UDHAM SINGH NAGAR RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01211UR1993PTC015643","16-08-1993","MUDRIKA FORESTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","1,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","PANWAR SADAN 13-ADARSH GRAM,PUSHKAR MANDIR ROAD RISHIKESH DEHRADUN. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01211UR1994PTC016423","5-05-1994","BINDAL ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,007,500.00","Uttarakhand","RoC-Uttarakhand","Trading","KICHHA BY PASS ROADRUDRAPUR U S NAGAR UTTRANCHAL Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01211UR1996PTC020273","7-07-1996","F S AGRO TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","402,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","22 CIVIL LINES ROORKEE Uttarakhand INDIA 247667","Indian Non-Government Company"
"U01221UR1988PTC009695","30-05-1988","QUALITY WOOLS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,800,000.00","1,280,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","75/7 RAJPUR ROADDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01222UR1987PTC008486","8-01-1987","ARJEES AGRO-FEEDSPRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","9,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","RED BURN OAKS ALNDOUN CANTTMUSSOORIE DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01229UR1997PLC022742","21-10-1997","UTTRANCHAL PIGGERY LIMITED","STRIKE OFF","Public","Company Limited by Shares","2,000,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","BAREILLY ROADINFRONT OF I T I GUNJAJAL HALDWANI NAINITAL UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U01300UR1994PLC016281","31-03-1994","EVEREST GREEN FORESTS LIMITED","STRIKE OFF","Public","Company Limited by Shares","300,000.00","900","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","RUDRAPURNAINITAL. NAINITAL. UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U01300UR1997PLC022944","9-12-1997","HIMSIKHAR AGRO AND CATTLEFARMS (INDIA) LIMITED","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00","80,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","ADARSH GRAM,,RISHIKESHDEHRADUN DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U01400UR2007PTC032402","27-04-2007","GAJANAN AGRITECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","Ground Floor, Shantikunj, Gali No. 2, Lakhanpur, Tehsil Ramnagar Ramnagar Uttarakhand INDIA 244715","Indian Non-Government Company"
"U01400UR2009PTC000783","24-08-2009","TARAI TISSUE CULTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","600,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","KUMAR OXYGEN COMPOUND RAMPUR ROAD RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01400UR2009PTC000857","25-08-2009","SARTHAK HURBELS PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,400,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","KUMAR OXYGEN COMPOUND RAMPUR ROAD RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01400UR2011PLC000005","21-11-2011","YUG VARSH AGROTECH LIMITED","ACTIVE","Public","Company Limited by Shares","5,500,000.00","4,722,950.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","Village Mudiya Kalan, Chuna Bhatthi, Near Crossing Bazpur Uttarakhand INDIA 262401","Indian Non-Government Company"
"U01400UR2011PLC033459","25-03-2011","KRISHNA AGROTRADE (INDIA) LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","Parmar Services c/o Satendra Pal Singh 63, Kanwali Road, Chabil Bagh Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2011PTC000023","1-12-2011","ARKS UNIVERSAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","54, DHARTAWALA DEHRADUN Uttarakhand INDIA 248007","Indian Non-Government Company"
"U01400UR2011PTC033425","1-03-2011","IDEAL FARMING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","A-13, RING ROAD AVAS VIKAS RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01400UR2011PTC033455","23-03-2011","VK FLORA AND ANIMAL RESOURCES MANAGEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","HNO 16 R K PURAM LOWER ADHOIWALA PO RAIPUR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2011PTC033475","13-04-2011","AMRYLIS FARMWORKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","Village & Post Reechi Tehsil Betalghat Uttarakhand INDIA 263135","Indian Non-Government Company"
"U01400UR2012PLC000392","4-09-2012","INDUS VALLEY FORESTRY AGRO AND LOGGING LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","SHANTI KUNJ NATHANPUR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2012PLC000413","24-09-2012","ANCHOR AGRITECH LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","WARD NO. 5, BEHIND SHIV MANDIR, HOUSE NO. 370 1ST FLOOR PURANA KHERA, P.O. RUDRAPUR RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U01400UR2012PTC000110","2-02-2012","HIMALAYAN SANJEEVANI PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","VILL-PATALGAON, P.O.-BHAGOTI DISTT-ALMORA ALMORA Uttarakhand INDIA 263656","Indian Non-Government Company"
"U01400UR2012PTC000143","27-02-2012","HIMALAYAN ECO VITAL INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","490,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","58 BALBIR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2012PTC000184","16-03-2012","ENVIRONS INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","202, PHASE 1, VASANT VIHAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2012PTC000245","8-05-2012","EXCESS GRAINS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","175,000.00","175,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","H. No. 307, Nand Bihar Colony, Near Ch.Ranjeet Memorial High School, Sunhara Road Roorkee Uttarakhand INDIA 247667","Indian Non-Government Company"
"U01400UR2012PTC000277","31-05-2012","TAKNOR JHALA FRUITS COLLECTION AND PROCESSING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","7, VINOD MARKET DEHRADUN ROAD RISHIKESH Uttarakhand INDIA 249201","Indian Non-Government Company"
"U01400UR2012PTC000278","31-05-2012","HARSIL GANGOTRI FRUITS PROCESSING AND MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","3, VINOD KARKET DEHRADUN ROAD RISHIKESH Uttarakhand INDIA 249201","Indian Non-Government Company"
"U01400UR2012PTC000352","31-07-2012","UNI.N.SONS TRADEX PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","236, NEHRUGRAM ROAD RING ROAD, NATHANPUR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U01400UR2012PTC000364","13-08-2012","AGRILIV INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","AGRILIV INDIA PRIVATE LIMITED NEAR PETROL PUMP, NAINITAL HIGHWAY,NAGLA PANTNAGAR Uttarakhand INDIA 263145","Indian Non-Government Company"
"U01400UR2012PTC000368","14-08-2012","GREENUNIVERSE AGRO AND INFRATECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","160, SANJAY NAGAR BAZPUR BAZPUR Uttarakhand INDIA 262401","Indian Non-Government Company"
"U01400UR2012PTC000397","10-09-2012","HIM AND KAYS AGRO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,200,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Agriculture and Allied Activities","HIM AND KAYS HOUSE, 301, PHASE II VASANT VIHAR, DEHRADUN DHERADUN Uttarakhand INDIA 248006","Indian Non-Government Company"
